Temperature;Humidity;Latitud;Longitud;Brix;Acidez;Agua;Índice padurez;Calibre;Fertilizantes;Primavera;Verano;Otoño;Invierno;ID;Frescura
13.0;66.0;36.75547161774767;-2.34311778449324;5.34;0.44;95.31;10.02;6;0;1;0;1;1;9;0
13.0;66.0;36.77850654791612;-2.3545520241169835;6.47;0.37;92.55;12.72;6;1;1;1;1;1;4;1
13.0;66.0;36.787050279276144;-2.5948032874291345;3.69;0.3;95.81;14.18;11;0;1;1;0;1;7;1
13.0;66.0;36.77815902312567;-2.37535902603082;3.64;0.3;97.78;13.18;11;0;1;0;1;1;16;0
13.0;66.0;36.96287808498644;-2.5184075426372483;7.79;0.84;89.42;9.12;3;1;1;0;1;1;15;0
13.0;66.0;36.80077251943156;-2.6423409626609056;2.5;0.3;97.67;12.95;11;1;1;0;1;1;16;0
13.0;66.0;37.080236458115344;-2.6883981541899966;6.94;0.6;94.86;14.87;6;0;1;0;1;1;17;1
13.0;66.0;36.87186654754191;-2.3744165378005864;4.01;0.3;95.7;13.11;11;0;1;1;0;1;7;0
13.0;66.0;36.84861685396622;-2.3157459217662897;7.3;0.45;86.99;14.39;3;1;1;0;1;1;5;1
13.0;66.0;37.11234118934049;-2.226698137862097;6.16;0.45;96.59;15.94;10;0;1;0;1;1;3;1
13.0;66.0;36.7685012104348;-2.2371526270966227;7.29;0.66;86.45;10.93;1;0;1;0;1;1;14;0
13.0;66.0;36.95034022751818;-2.6229178268375413;5.4;0.32;93.49;13.66;7;1;1;1;1;1;11;1
13.0;66.0;36.77976045819999;-2.787293060265668;6.6;0.8;87.43;14.18;7;0;1;0;0;1;13;1
13.0;66.0;37.18735299538032;-2.609078430122341;6.98;0.84;86.92;9.53;2;0;1;0;1;1;15;0
13.0;66.0;36.7086833768124;-2.523821968038086;7.79;0.84;87.99;9.51;2;0;1;0;1;1;15;0
13.0;66.0;36.87018096571854;-2.2047201709479856;8.97;0.57;94.74;13.91;8;1;1;0;1;1;8;1
13.0;66.0;37.13885579373515;-2.3501833095034863;5.14;0.43;96.04;14.05;11;0;1;0;0;1;2;1
13.0;66.0;37.1033882980695;-2.580042640860059;7.7;0.45;84.83;16.99;1;1;1;0;1;1;5;0
13.0;66.0;37.06920336342708;-2.7295589243702603;6.44;0.48;96.82;14.87;9;1;1;0;1;1;3;1
13.0;66.0;37.17148928283654;-2.33979267995739;6.32;0.8;89.93;14.15;8;0;1;0;0;1;13;1
13.0;66.0;36.80153140690656;-2.538519915944026;7.31;0.7;93.1;11.69;6;0;1;0;1;1;8;1
13.0;66.0;37.14710550782305;-2.658880184937827;6.03;0.4;94.14;14.0;7;1;1;0;1;1;17;1
13.0;66.0;37.06315203974005;-2.425312683985488;3.89;0.3;95.99;13.11;12;0;1;1;0;1;7;0
13.0;66.0;36.86098000660906;-2.366096056900658;5.28;0.41;96.65;12.82;8;0;1;0;0;1;2;1
13.0;66.0;36.94907041255953;-2.667372731890346;7.28;0.37;94.59;13.82;7;0;1;1;0;1;10;1
13.0;66.0;36.9788187738579;-2.39142511578764;4.7;0.29;97.67;15.11;9;0;0;0;1;1;12;1
13.0;66.0;37.17274476399496;-2.227229407107825;5.43;0.44;96.37;13.64;8;1;1;0;0;1;1;1
13.0;66.0;36.87024070224962;-2.2174118285500546;8.78;0.51;87.0;19.09;1;0;1;0;1;1;5;0
13.0;66.0;36.74080391611792;-2.709922990322459;6.9;0.8;86.11;13.81;6;0;1;0;0;1;13;1
13.0;66.0;37.174483711988096;-2.24228926055084;4.59;0.28;97.1;14.31;10;0;0;0;1;1;12;1
13.0;66.0;36.80553563332452;-2.7303394434938606;6.8;0.96;85.56;8.79;3;1;1;0;1;1;15;0
13.0;66.0;36.94278945679005;-2.7960430351760417;6.85;0.63;86.61;11.17;2;1;1;0;1;1;14;0
13.0;66.0;36.77281751387468;-2.727049406196877;6.29;0.4;94.06;14.6;6;0;1;1;1;1;4;1
13.0;66.0;36.94143862240758;-2.558422552623622;6.95;0.42;94.49;12.62;7;1;1;0;1;1;17;1
13.0;66.0;36.85484724860793;-2.365805576508639;3.94;0.29;97.31;14.91;10;1;0;0;1;1;12;1
13.0;66.0;37.14750593223665;-2.360013705494283;5.2;0.41;96.98;13.14;8;1;1;0;0;1;1;1
13.0;66.0;37.03614756198054;-2.4034681384607555;4.34;0.29;97.43;15.82;8;0;0;0;1;1;12;1
13.0;66.0;37.0498378709731;-2.611122676947459;5.7;0.33;94.42;14.92;6;0;1;1;1;1;4;1
13.0;66.0;36.78420509909467;-2.3914907054555536;7.77;0.99;90.73;9.06;3;0;1;0;1;1;15;0
13.0;66.0;36.73678795765719;-2.2962278380214465;5.49;0.31;93.7;14.15;7;0;1;1;1;1;11;1
13.0;66.0;37.03489953317361;-2.303733588673082;6.83;0.41;94.11;12.93;6;1;1;0;1;1;17;1
13.0;66.0;36.9272022674504;-2.244767151278157;6.71;0.33;94.2;14.97;8;0;1;1;0;1;10;1
13.0;66.0;37.059478839860674;-2.682069967871507;7.32;0.62;92.3;12.27;9;1;1;0;1;1;8;1
13.0;66.0;36.95803153680827;-2.5080420516744795;4.66;0.26;97.71;16.45;9;1;0;0;1;1;12;1
13.0;66.0;36.77891183082899;-2.4840940505901603;5.99;0.31;93.05;13.35;7;0;1;1;1;1;4;1
13.0;66.0;36.87822689801654;-2.534276476737452;7.98;0.49;88.0;14.31;2;0;1;0;1;1;5;0
13.0;66.0;36.846067636521525;-2.5428361054906565;4.22;0.26;97.25;13.93;8;0;0;0;1;1;12;1
13.0;66.0;36.85855306442226;-2.2353724389961243;5.41;0.42;95.54;10.3;6;0;1;0;1;1;9;0
13.0;66.0;36.8984953127159;-2.6585632159461103;7.91;0.3;94.58;13.24;9;1;1;1;0;1;10;1
13.0;66.0;36.85783532614672;-2.5447947857195428;5.28;0.44;96.63;14.06;9;1;1;0;0;1;2;1
13.0;66.0;36.79229539087292;-2.7515541498571503;7.42;0.87;86.18;9.19;2;1;1;0;1;1;15;0
13.0;66.0;36.79651756180075;-2.5201428129906103;2.49;0.3;97.77;12.26;12;1;1;0;1;1;16;0
13.0;66.0;37.07760412402073;-2.7267954182821867;6.36;0.36;94.55;13.16;7;1;1;1;0;1;10;1
13.0;66.0;36.96684574314243;-2.6603288497029727;5.45;0.3;93.9;14.96;6;0;1;1;1;1;11;1
13.0;66.0;37.190065905979786;-2.767425583511638;5.41;0.34;93.35;14.12;8;1;1;1;1;1;11;1
13.0;66.0;36.816866334162064;-2.2815403884831693;6.33;0.32;94.81;12.67;6;0;1;1;1;1;4;1
13.0;66.0;37.12044444261636;-2.490071722356314;6.38;0.48;96.1;12.85;9;0;1;0;1;1;3;1
13.0;66.0;36.70116105583198;-2.231320158015751;8.63;0.8;89.2;14.51;5;0;1;0;0;1;6;1
13.0;66.0;36.99175544399059;-2.733659493392123;5.11;0.39;94.2;12.61;6;0;1;1;1;1;4;0
13.0;66.0;37.11560900371707;-2.776267380249044;3.81;0.3;95.92;13.18;11;0;1;1;0;1;7;0
13.0;66.0;37.00490669422459;-2.4735195642004912;6.09;0.45;96.25;12.93;9;0;1;0;1;1;3;1
13.0;66.0;36.707219282644125;-2.628745295320285;5.07;0.34;93.36;13.33;6;0;1;1;1;1;11;1
13.0;66.0;36.93423006205567;-2.583573167249412;7.76;0.8;86.48;13.31;7;1;1;0;0;1;6;1
13.0;66.0;36.72345078955201;-2.251225465821097;7.76;0.62;94.65;11.12;8;0;1;0;1;1;8;1
13.0;66.0;36.97624693501095;-2.289846205316893;6.1;0.43;96.69;13.76;10;0;1;0;1;1;3;1
13.0;66.0;36.937544830849575;-2.2609078459450465;5.32;0.45;95.87;10.09;9;1;1;0;1;1;9;0
13.0;66.0;37.1022925829072;-2.6983642473553786;6.6;0.42;94.83;14.06;6;0;1;0;1;1;17;1
13.0;66.0;36.87641780142798;-2.320533891939604;3.32;0.3;97.62;12.78;12;1;1;0;1;1;16;0
13.0;66.0;36.97244175133242;-2.3634901576179854;5.34;0.42;96.24;12.5;9;0;1;0;0;1;2;1
13.0;66.0;36.91583153510144;-2.6710543415029355;3.9;0.3;95.89;12.72;8;1;1;1;0;1;7;0
13.0;66.0;36.79026994708877;-2.695852319875226;5.31;0.39;93.69;14.18;7;0;1;1;1;1;4;1
13.0;66.0;36.94879630124989;-2.454289177916212;6.06;0.39;93.71;12.55;6;0;1;1;1;1;4;1
13.0;66.0;36.82117615189106;-2.613476110685317;6.79;0.4;94.95;13.5;7;0;1;0;1;1;17;1
13.0;66.0;37.10748957312111;-2.4171500526312144;5.26;0.31;93.88;13.97;7;0;1;1;1;1;11;1
13.0;66.0;37.065405380922776;-2.4240943897469007;7.58;0.59;93.06;12.38;6;0;1;0;1;1;8;1
13.0;66.0;36.95997644237111;-2.538591572646561;5.43;0.32;94.44;14.47;7;0;1;1;1;1;11;1
13.0;66.0;37.102870777772495;-2.5668284816577573;5.3;0.32;93.05;12.67;8;0;1;1;1;1;11;1
13.0;66.0;36.76998326655272;-2.448067832839765;3.19;0.3;97.75;12.77;12;0;1;0;1;1;16;0
13.0;66.0;36.98195204119485;-2.2570373487078093;3.97;0.3;95.67;13.69;8;0;1;1;0;1;7;1
13.0;66.0;37.04132497098112;-2.7964376645710303;6.92;0.5;94.39;13.51;7;1;1;0;1;1;17;1
12.0;66.0;37.05601592823135;-2.234805952595017;7.88;0.36;94.69;12.49;8;0;1;1;0;1;10;1
12.0;66.0;36.93666691785028;-2.692582097682302;7.95;0.8;88.11;14.4;5;0;1;0;0;1;6;1
12.0;66.0;36.71879900194573;-2.5842097288754475;3.98;0.3;95.82;14.26;9;0;1;1;0;1;7;1
16.0;63.0;36.95746320300283;-2.4992005487204847;7.11;0.8;89.68;12.32;6;0;1;0;0;1;6;1
16.0;63.0;36.73149671396144;-2.460851861342137;6.7;0.97;81.06;9.27;1;0;1;0;1;1;15;0
16.0;63.0;36.976604262828026;-2.365919015991125;6.74;0.63;92.33;11.43;9;0;1;0;1;1;8;1
16.0;63.0;37.1846638491336;-2.4167206310310627;5.32;0.33;94.12;14.0;7;0;1;1;1;1;11;1
16.0;63.0;36.83889154958044;-2.381207440087332;2.53;0.3;97.74;12.17;9;0;1;0;1;1;16;0
16.0;63.0;37.14851051030196;-2.647582002874588;3.63;0.3;95.52;13.27;13;1;1;1;0;1;7;0
16.0;63.0;37.16150660350559;-2.251398346807417;5.48;0.31;93.4;14.49;7;0;1;1;1;1;11;1
16.0;63.0;36.98234451891358;-2.446448378586962;5.01;0.41;96.74;13.32;10;1;1;0;0;1;1;1
16.0;63.0;37.15340687666074;-2.272075141139641;6.11;0.31;94.41;12.3;8;0;1;1;0;1;10;1
16.0;63.0;36.95507903609055;-2.7855551785291963;7.19;0.67;86.06;10.72;2;0;1;0;1;1;14;0
16.0;63.0;37.00824307210768;-2.701180629413073;6.56;0.5;94.32;13.76;7;1;1;0;1;1;17;1
16.0;63.0;36.979120200587786;-2.272573880793604;3.92;0.3;95.55;13.55;9;0;1;1;0;1;7;0
16.0;63.0;37.03897075225345;-2.597491309082665;6.22;0.31;94.12;12.03;8;0;1;1;0;1;10;1
16.0;63.0;37.127025267038434;-2.464153279116978;5.25;0.45;96.81;12.61;10;0;1;0;0;1;2;1
16.0;63.0;36.71513140139304;-2.7264632048258823;4.05;0.3;95.85;13.07;8;0;1;1;0;1;7;0
16.0;63.0;36.81797237499539;-2.6161691905361515;6.34;0.42;94.16;13.96;7;0;1;0;1;1;17;1
16.0;63.0;36.99823530681561;-2.3482689445090537;8.1;0.8;86.95;13.8;7;0;1;0;0;1;6;1
16.0;63.0;37.06113492033942;-2.631610862079499;6.12;0.33;92.67;14.1;7;0;1;1;1;1;4;1
16.0;63.0;36.906244784763935;-2.50479879368474;7.67;0.67;93.74;12.47;6;0;1;0;1;1;8;1
16.0;63.0;37.01085424234914;-2.5195302485619835;8.13;0.48;84.05;19.9;2;0;1;0;1;1;5;1
16.0;63.0;36.75447560771345;-2.5912846761709787;6.19;0.5;94.57;14.49;7;1;1;0;1;1;17;1
16.0;63.0;36.99498840406498;-2.52286034000686;5.42;0.35;93.21;13.36;6;1;1;1;1;1;11;1
16.0;63.0;37.03407317240475;-2.3347995966592574;7.08;0.33;94.31;13.59;8;0;1;1;0;1;10;1
16.0;63.0;37.19574197437286;-2.541881986368;6.98;0.75;87.28;8.44;2;0;1;0;1;1;15;0
16.0;63.0;37.05528822281487;-2.548945260744957;5.33;0.44;96.51;14.95;9;1;1;0;0;1;1;1
16.0;63.0;37.02579429946078;-2.487150459091288;5.33;0.44;95.06;11.05;8;1;1;0;1;1;9;0
16.0;63.0;37.09262242140706;-2.7358471260076085;5.01;0.34;94.68;14.49;7;0;1;1;1;1;11;1
16.0;63.0;37.19917963955375;-2.536021505498923;5.11;0.37;93.2;14.1;7;1;1;1;1;1;4;1
16.0;63.0;36.93988294008015;-2.7973535782544814;9.77;0.8;87.51;14.09;6;1;1;0;0;1;6;1
16.0;63.0;36.7909625709789;-2.6190279074365823;7.85;0.53;84.69;16.93;3;1;1;0;1;1;5;1
16.0;63.0;36.8489209481604;-2.2280460069268417;6.29;0.56;94.73;12.19;7;0;1;0;1;1;17;1
16.0;63.0;36.800571769201824;-2.592556299701471;9.59;0.8;88.17;12.04;8;0;1;0;0;1;6;1
16.0;63.0;37.05194495168018;-2.556434570046368;5.37;0.42;96.26;12.01;11;0;1;0;0;1;1;1
16.0;63.0;36.914576986606846;-2.287552059691128;7.25;0.33;94.89;13.32;9;1;1;1;0;1;10;1
16.0;63.0;36.76781490975765;-2.52627822163859;6.1;0.45;94.29;12.6;7;0;1;0;1;1;17;1
16.0;63.0;36.87368111386464;-2.41124767758204;7.97;0.59;93.42;10.42;9;0;1;0;1;1;8;1
16.0;63.0;36.81076197385079;-2.526737106626725;5.21;0.41;96.9;14.59;11;0;1;0;0;1;2;1
16.0;63.0;36.89401357973042;-2.675176711856291;5.02;0.4;95.69;11.97;7;1;1;0;1;1;9;0
16.0;63.0;36.77056478125132;-2.454190612571946;6.13;0.41;96.05;14.96;10;0;1;0;1;1;3;1
16.0;63.0;36.77093448084759;-2.2653903912071747;6.19;0.56;94.54;13.98;7;0;1;0;1;1;17;1
16.0;63.0;36.848383561776565;-2.688421200489626;5.44;0.31;94.06;14.49;7;1;1;1;1;1;11;1
16.0;63.0;36.97356133122059;-2.3586279392191374;5.37;0.43;95.32;11.51;7;0;1;0;1;1;9;0
16.0;63.0;36.7821878801832;-2.5893092081204307;4.03;0.3;95.6;13.67;13;1;1;1;0;1;7;1
16.0;63.0;36.94768993264975;-2.790750718327476;6.17;0.38;94.68;12.68;7;0;1;1;1;1;4;1
16.0;63.0;37.09779802124404;-2.23615649297342;6.87;0.8;85.15;14.43;8;0;1;0;0;1;13;1
16.0;63.0;36.92076350630597;-2.526430619620265;7.68;0.7;92.39;10.64;9;1;1;0;1;1;8;1
16.0;63.0;37.108737267449406;-2.6291360057475224;5.1;0.3;94.41;14.18;7;1;1;1;1;1;11;1
16.0;63.0;36.91698406524383;-2.262216768096996;6.34;0.46;94.43;14.83;6;0;1;0;1;1;17;1
16.0;63.0;36.85064878500347;-2.569552336627365;6.59;0.4;94.28;12.38;7;0;1;1;0;1;10;1
16.0;63.0;37.01843293576917;-2.70870829410189;2.45;0.3;97.66;12.84;13;1;1;0;1;1;16;0
16.0;63.0;36.89903440570016;-2.6163399600957;7.11;0.32;94.43;14.06;8;0;1;1;0;1;10;1
16.0;63.0;36.78283210077115;-2.700205070248542;6.9;0.68;87.32;11.04;1;1;1;0;1;1;14;0
16.0;63.0;36.76975210741016;-2.327988134494141;4.03;0.3;95.54;13.36;11;0;1;1;0;1;7;0
16.0;63.0;36.82189969114133;-2.7120896890488955;8.67;0.54;88.08;15.2;2;1;1;0;1;1;5;1
16.0;63.0;36.70630157523841;-2.38546479349783;7.87;0.34;94.26;14.33;9;0;1;1;0;1;10;1
16.0;63.0;36.712313997104665;-2.7879332542666413;3.38;0.3;97.7;12.32;13;0;1;0;1;1;16;0
16.0;63.0;37.06824083993148;-2.30211352766936;4.06;0.3;95.74;14.28;13;0;1;1;0;1;7;1
16.0;63.0;37.131375077925085;-2.378621452746207;6.35;0.37;96.95;12.34;9;1;1;0;1;1;3;1
16.0;63.0;36.89187409884623;-2.5505731074524176;5.22;0.47;95.01;10.25;9;0;1;0;1;1;9;0
16.0;63.0;36.72058035853253;-2.506487445779889;7.37;0.63;87.72;11.18;3;0;1;0;1;1;14;0
16.0;63.0;37.04091682682957;-2.69096574915268;5.32;0.38;94.73;13.76;6;0;1;1;1;1;4;1
16.0;63.0;37.10744829704903;-2.6077890390463;7.19;0.65;86.15;10.82;3;0;1;0;1;1;14;0
16.0;63.0;37.16671142298485;-2.2559713942534807;4.03;0.3;95.69;13.82;9;1;1;1;0;1;7;1
16.0;63.0;36.9546216038796;-2.5483448443014343;3.67;0.3;95.95;13.82;8;1;1;1;0;1;7;0
16.0;63.0;37.11311721390155;-2.613927894563159;3.61;0.3;95.73;12.78;9;0;1;1;0;1;7;0
16.0;63.0;37.07790877693501;-2.37636946078475;6.92;0.46;94.39;12.08;6;1;1;0;1;1;17;1
16.0;63.0;36.74727489631748;-2.3039433683848576;6.15;0.34;93.5;12.92;6;0;1;1;1;1;4;1
16.0;63.0;36.81649097397433;-2.5524405687375644;5.51;0.42;96.46;12.46;10;1;1;0;0;1;1;1
16.0;63.0;36.71783934642057;-2.726824030094878;3.96;0.3;95.85;13.16;8;1;1;1;0;1;7;0
16.0;63.0;36.7164706949093;-2.3064479167845406;6.68;0.8;85.63;12.08;8;1;1;0;0;1;13;0
16.0;63.0;36.75269258180656;-2.247862390332105;6.33;0.35;94.66;12.93;7;0;1;1;0;1;10;1
16.0;63.0;37.15031180035052;-2.2360331949690537;7.18;0.7;94.96;11.31;9;0;1;0;1;1;8;1
16.0;63.0;36.96319795230903;-2.3591258054135897;5.47;0.5;95.46;10.16;8;0;1;0;1;1;9;0
16.0;63.0;36.74548599357248;-2.747877382723756;6.18;0.32;92.33;12.35;6;0;1;1;1;1;4;1
16.0;63.0;37.09740596941098;-2.6196984952748923;8.34;0.8;87.13;14.97;6;0;1;0;0;1;6;1
16.0;63.0;36.83662931746714;-2.3084170618692914;3.96;0.24;97.57;15.08;8;1;0;0;1;1;12;1
16.0;63.0;37.195889956385216;-2.2505937126340694;8.78;0.47;87.1;17.16;2;1;1;0;1;1;5;1
16.0;63.0;36.99997171196247;-2.255534382637986;6.14;0.44;96.79;13.07;10;0;1;0;1;1;3;1
16.0;63.0;36.88160593538043;-2.799491614048234;5.81;0.34;94.97;14.79;7;0;1;1;1;1;4;1
16.0;63.0;36.834786179696586;-2.353589073616812;5.32;0.35;94.42;12.38;7;0;1;1;1;1;11;0
16.0;63.0;37.06237515232501;-2.6793836543979284;7.48;0.61;93.45;13.51;6;0;1;0;1;1;8;1
16.0;63.0;37.06822402375698;-2.775383635599296;5.36;0.42;95.83;11.92;8;0;1;0;1;1;9;0
16.0;63.0;36.96529256434036;-2.2723941259866614;5.51;0.43;96.64;14.52;11;0;1;0;0;1;1;1
16.0;63.0;36.92609013285904;-2.7880078340528898;5.06;0.35;94.56;12.47;8;1;1;1;1;1;11;0
16.0;63.0;36.930989480124325;-2.629037382984108;7.34;0.32;94.7;13.72;8;0;1;1;0;1;10;1
16.0;63.0;37.05671876259834;-2.2106756998244403;8.59;0.55;88.35;19.44;2;0;1;0;1;1;5;1
16.0;63.0;36.7154183087815;-2.203743299313046;7.14;0.67;86.27;11.26;1;1;1;0;1;1;14;0
16.0;63.0;36.75374356106419;-2.4841760922446583;2.94;0.3;97.62;13.14;12;0;1;0;1;1;16;0
16.0;63.0;37.15415878072093;-2.329852925582637;7.03;0.6;94.5;13.91;8;0;1;0;1;1;8;1
16.0;63.0;37.14553506011853;-2.51336391909054;2.91;0.3;97.76;13.06;10;0;1;0;1;1;16;0
16.0;63.0;36.82466562567469;-2.7463663699307945;6.42;0.38;96.76;15.53;10;0;1;0;1;1;3;1
16.0;63.0;37.09976417267701;-2.537725395741413;7.33;0.3;94.1;14.81;9;0;1;1;0;1;10;1
16.0;63.0;36.91072698467468;-2.7805844456742443;8.6;0.47;84.83;17.34;1;0;1;0;1;1;5;0
16.0;63.0;36.78063050310628;-2.726808921149131;3.79;0.3;95.67;13.98;13;0;1;1;0;1;7;1
16.0;63.0;36.91350777834481;-2.490427315264507;6.07;0.4;96.61;14.46;8;0;1;0;1;1;3;1
16.0;64.0;36.92474321379805;-2.6840393396104534;5.44;0.31;93.96;12.38;6;0;1;1;1;1;4;0
16.0;64.0;37.15928496814153;-2.493279050182619;3.59;0.3;97.74;12.96;11;0;1;0;1;1;16;0
16.0;64.0;36.80272798254643;-2.713483896899706;5.37;0.45;95.01;10.74;7;0;1;0;1;1;9;0
16.0;64.0;36.72231492516193;-2.314702296662554;5.22;0.32;94.35;13.38;8;1;1;1;1;1;11;1
16.0;64.0;37.16254012078446;-2.3994224745352173;5.22;0.44;96.91;14.7;11;1;1;0;0;1;1;1
16.0;64.0;36.8391032406047;-2.284164134053232;5.49;0.41;95.51;10.59;7;0;1;0;1;1;9;0
16.0;64.0;36.86831285274407;-2.5726792825251006;3.7;0.3;95.5;12.78;13;0;1;1;0;1;7;0
16.0;64.0;36.8996509921721;-2.614426128066847;8.69;0.72;93.47;12.28;9;0;1;0;1;1;8;1
16.0;64.0;36.88250136234183;-2.3013920098636453;6.04;0.67;93.36;13.49;6;0;1;0;1;1;8;1
15.0;64.0;37.16836053026334;-2.7180770975854487;3.69;0.3;95.86;14.23;8;1;1;1;0;1;7;1
15.0;64.0;37.10165084044922;-2.764177839604458;2.86;0.3;97.69;12.8;11;1;1;0;1;1;16;0
15.0;64.0;37.13716919306864;-2.6618833804331428;5.47;0.34;94.2;13.12;7;1;1;1;1;1;4;1
15.0;64.0;37.06838032619196;-2.494091384759692;7.34;0.79;87.7;8.39;3;0;1;0;1;1;15;0
15.0;64.0;37.14880021105989;-2.5333236190579247;5.05;0.31;93.55;13.6;8;0;1;1;1;1;11;1
15.0;64.0;37.12149883163341;-2.516950603667877;5.49;0.3;94.97;13.34;6;0;1;1;1;1;4;1
15.0;64.0;36.74329912835149;-2.6009156426485025;3.51;0.22;97.56;14.06;8;0;0;0;1;1;12;1
15.0;64.0;36.97186647813054;-2.3662557780936058;6.34;0.46;94.24;13.88;7;0;1;0;1;1;17;1
15.0;64.0;36.80260274828794;-2.462079295246845;5.0;0.37;94.74;14.94;6;0;1;1;1;1;4;1
15.0;64.0;37.12634886202837;-2.331948427444672;7.17;0.85;87.36;8.94;3;0;1;0;1;1;15;0
15.0;64.0;36.7740725124633;-2.218760998837176;6.09;0.37;96.17;14.98;10;1;1;0;1;1;3;1
15.0;64.0;36.97843782603017;-2.4555599908004586;7.51;0.34;94.48;12.72;8;1;1;1;0;1;10;1
15.0;64.0;36.95040800728961;-2.602141323897534;6.88;0.84;89.87;9.13;2;0;1;0;1;1;15;0
15.0;64.0;36.71510335246826;-2.611895815877504;7.56;0.45;85.02;15.44;3;1;1;0;1;1;5;1
15.0;64.0;36.99702977042349;-2.307027549102864;7.5;0.32;94.88;13.04;7;0;1;1;0;1;10;1
15.0;64.0;36.79673771655023;-2.6625297505896555;8.74;0.49;86.27;18.11;1;0;1;0;1;1;5;0
15.0;64.0;36.70619020043679;-2.250859885020067;8.73;0.46;85.83;16.14;1;0;1;0;1;1;5;0
15.0;64.0;36.8249446520732;-2.794484305253797;3.72;0.3;95.87;14.12;13;1;1;1;0;1;7;1
15.0;64.0;37.13033395678287;-2.275314980073793;8.79;0.8;88.42;14.69;7;0;1;0;0;1;6;1
15.0;64.0;36.979773769239536;-2.4218983299298724;5.42;0.47;95.57;10.37;7;0;1;0;1;1;9;0
15.0;64.0;36.95138456732396;-2.3341125491771155;2.43;0.3;97.76;12.75;12;1;1;0;1;1;16;0
15.0;64.0;36.99649472870367;-2.5582466437722613;2.88;0.3;97.63;12.56;8;1;1;0;1;1;16;0
15.0;64.0;36.91775331176499;-2.385006093614904;7.4;0.79;82.17;9.58;3;1;1;0;1;1;15;0
15.0;64.0;36.935942088687945;-2.677674484586252;6.46;0.36;96.31;14.22;9;0;1;0;1;1;3;1
15.0;64.0;36.75768568187205;-2.761862601247293;5.32;0.31;93.62;13.21;7;0;1;1;1;1;11;1
15.0;64.0;36.93071820643092;-2.7939477558640444;7.01;0.61;86.45;10.98;3;1;1;0;1;1;14;0
15.0;64.0;37.02498836937674;-2.4806465383664738;3.33;0.3;97.63;12.42;10;0;1;0;1;1;16;0
15.0;65.0;36.91386502446697;-2.2548688569116204;6.03;0.49;96.52;12.46;10;0;1;0;1;1;3;1
15.0;65.0;36.915640178547214;-2.611523681696672;7.68;0.46;84.03;17.89;1;0;1;0;1;1;5;0
15.0;65.0;36.89480174125086;-2.587915455813323;6.86;0.46;94.32;14.17;6;0;1;0;1;1;17;1
15.0;65.0;37.07928334188746;-2.393330267875254;5.3;0.31;94.2;13.28;6;0;1;1;1;1;4;1
15.0;65.0;37.06363495869674;-2.204379552631573;5.32;0.31;93.24;14.97;8;0;1;1;1;1;11;1
15.0;65.0;37.08532368762421;-2.2159322364329;5.36;0.44;96.17;12.13;11;0;1;0;0;1;1;1
15.0;65.0;36.87692219742158;-2.4427424044422827;3.92;0.3;95.64;14.31;9;1;1;1;0;1;7;1
15.0;65.0;36.998779682061055;-2.6456299478594514;5.47;0.32;93.42;13.95;7;0;1;1;1;1;11;1
15.0;65.0;36.79436194834806;-2.780417201872856;7.38;0.47;87.09;17.01;1;1;1;0;1;1;5;0
15.0;65.0;37.15538872079752;-2.274749603832668;5.46;0.37;94.39;13.98;6;0;1;1;1;1;4;1
15.0;65.0;37.00434116108582;-2.24256177509768;7.68;0.72;82.81;8.26;2;1;1;0;1;1;15;0
15.0;65.0;37.05990896779926;-2.451173763742874;8.28;0.46;88.57;14.96;3;0;1;0;1;1;5;1
15.0;65.0;36.98243227070557;-2.3224005988426644;8.29;0.51;84.44;16.53;1;1;1;0;1;1;5;0
15.0;65.0;36.85304110815864;-2.7028117249923307;5.78;0.31;94.22;13.26;6;0;1;1;1;1;4;1
15.0;65.0;36.82975862216029;-2.4490515713557657;6.95;0.49;94.89;14.86;6;0;1;0;1;1;17;1
15.0;65.0;37.06262186068678;-2.260025146395553;8.75;0.47;87.21;18.79;1;0;1;0;1;1;5;0
15.0;65.0;36.87303250395211;-2.5531717386715944;8.05;0.75;94.33;11.09;9;0;1;0;1;1;8;1
15.0;65.0;36.801792754764485;-2.6407125886442007;6.1;0.38;96.09;14.76;10;0;1;0;1;1;3;1
15.0;65.0;36.73300926931825;-2.658052450752316;4.25;0.29;97.4;13.84;9;0;0;0;1;1;12;1
15.0;65.0;37.155702743646565;-2.464078487007271;6.55;0.8;88.74;14.55;7;0;1;0;0;1;13;1
15.0;65.0;37.01959365605519;-2.309247658060824;3.93;0.3;95.97;13.37;8;0;1;1;0;1;7;0
15.0;65.0;37.178339347303904;-2.2555227693063564;7.91;0.96;83.44;8.13;1;1;1;0;1;1;15;0
15.0;65.0;36.80132991635189;-2.3092716170203573;6.8;0.8;86.95;13.73;8;0;1;0;0;1;13;1
15.0;65.0;36.95888498543486;-2.7001452574511653;4.58;0.3;96.98;14.92;9;0;0;0;1;1;12;1
15.0;65.0;36.91647178428949;-2.4531373116464503;7.74;0.3;94.54;13.03;8;1;1;1;0;1;10;1
15.0;65.0;36.94688464919565;-2.432370534277637;6.4;0.34;92.8;12.46;7;0;1;1;1;1;4;1
15.0;65.0;36.91247482615698;-2.240713155458494;7.93;0.72;94.35;12.59;6;1;1;0;1;1;8;1
15.0;65.0;36.8616835767953;-2.437389948957194;7.48;0.69;86.47;10.77;3;0;1;0;1;1;14;0
