,Unnamed: 0.1,temperature,humidity,date,nombre_finca,Fertilizantes,latitud,longitud,Unnamed: 0,Tipo,Brix,Acidez,Agua,Índice padurez,Calibre,Primavera,Verano,Otoño,Invierno,frescura
11071,15707,14.0,52.0,2018-05-27,Estrada LLC,No,37.18868944789578,-2.549557011581348,15707,Adora,9.3,0.8,89.34,13.61,5,Sí,No,No,Sí,True
11072,15708,14.0,53.0,2018-12-05,Lopez and Sons,Sí,37.03873350235014,-2.5596632933458654,15708,Negro,6.33,0.45,94.9,14.69,7,Sí,No,Sí,Sí,True
11073,15709,14.0,53.0,2018-10-09,Estrada LLC,Sí,36.97146573162309,-2.712622159429624,15709,Cherry Pera,8.2,0.43,87.93,16.38,1,Sí,No,Sí,Sí,False
11074,15710,14.0,53.0,2018-10-09,Jones-Boyd,Sí,36.80941380811557,-2.547462204395428,15710,Negro,6.74,0.5,94.61,14.28,6,Sí,No,Sí,Sí,True
11075,15711,14.0,53.0,2018-01-30,Schneider-Rasmussen,No,36.80527211074008,-2.5346342813322043,15711,Cherry Redondo,6.9,0.69,87.43,10.9,2,Sí,No,Sí,Sí,False
11076,15713,14.0,53.0,2018-09-16,"Collins, Shields and Anthony",Sí,37.03757818323908,-2.6373625344431115,15713,Cherry Rama,7.47,0.94,88.71,8.51,3,Sí,No,Sí,Sí,False
11077,15714,14.0,53.0,2018-03-28,Estrada LLC,Sí,37.12090601594468,-2.399270430139237,15714,Raf,7.96,0.59,93.25,11.95,9,Sí,No,Sí,Sí,True
11078,15715,14.0,53.0,2018-02-02,"Collins, Shields and Anthony",No,36.90413205654352,-2.642096107768089,15715,Beef,5.35,0.43,96.6,13.31,10,Sí,No,No,Sí,True
11079,15716,14.0,53.0,2018-12-17,"Collins, Shields and Anthony",Sí,37.065577486072925,-2.7926375796100853,15716,Larga Vida,5.29,0.5,95.86,11.58,6,Sí,No,Sí,Sí,False
11080,15717,14.0,53.0,2018-10-08,Jones-Boyd,No,36.985823117530096,-2.539763266324962,15717,Corazón de Buey,3.05,0.3,97.62,12.59,9,Sí,No,Sí,Sí,False
11081,15718,14.0,53.0,2018-09-06,"Roberson, Hunter and Webb",No,36.743685614087525,-2.241728604584014,15718,Corazon Casi,4.26,0.25,96.82,14.86,9,No,No,Sí,Sí,True
11082,15720,14.0,53.0,2018-09-03,"Murphy, Myers and Mitchell",No,36.9621373761786,-2.75307858725444,15720,Negro,6.78,0.41,94.67,14.66,7,Sí,No,Sí,Sí,True
11083,15721,14.0,53.0,2018-02-05,Strickland-Rose,Sí,36.94161727073651,-2.365875579563753,15721,Larga Vida,5.37,0.45,95.28,11.53,7,Sí,No,Sí,Sí,False
11084,15722,14.0,53.0,2018-11-05,Estrada LLC,Sí,37.17032353317223,-2.765062404040316,15722,Negro,6.94,0.53,94.35,13.27,6,Sí,No,Sí,Sí,True
11085,15723,14.0,53.0,2018-05-01,Estrada LLC,No,36.77615572187639,-2.248555612872189,15723,Larga Vida,5.0,0.41,95.86,10.77,6,Sí,No,Sí,Sí,False
11086,15725,14.0,53.0,2018-12-19,"Roberson, Hunter and Webb",No,36.8400786868169,-2.3662688799524565,15725,Cherry Rama,7.09,0.96,89.52,8.79,3,Sí,No,Sí,Sí,False
11087,15727,14.0,53.0,2018-04-24,"Murphy, Myers and Mitchell",Sí,36.99513218920212,-2.380467769281989,15727,Liso,6.48,0.5,96.95,14.01,9,Sí,No,Sí,Sí,True
11088,15731,14.0,53.0,2018-09-26,Jones-Boyd,Sí,36.718725303876646,-2.351763981922509,15731,Raf,7.97,0.64,93.62,11.6,7,Sí,No,Sí,Sí,True
11089,15734,14.0,53.0,2018-10-15,"Rodriguez, Montgomery and Valentine",No,37.03511809023848,-2.258930537137707,15734,Cherry Pera,7.77,0.43,84.82,15.47,1,Sí,No,Sí,Sí,False
11090,15736,14.0,53.0,2018-06-07,Nguyen-Thompson,No,37.166966006151554,-2.5172271514828037,15736,Pera,5.84,0.37,92.35,13.93,6,Sí,Sí,Sí,Sí,True
11091,15737,14.0,53.0,2018-01-10,"Collins, Shields and Anthony",No,36.86796185464925,-2.232402383976021,15737,Negro,6.51,0.41,94.9,12.16,6,Sí,No,Sí,Sí,True
11092,15738,14.0,53.0,2018-11-16,"Rodriguez, Montgomery and Valentine",No,37.07351038098192,-2.6624436629892494,15738,Cherry Pera,8.21,0.53,88.8,16.33,3,Sí,No,Sí,Sí,True
11093,15741,14.0,53.0,2018-11-23,"Murphy, Myers and Mitchell",Sí,36.96026703967144,-2.53709193052408,15741,Corazon Casi,4.43,0.3,96.84,17.59,8,No,No,Sí,Sí,True
11094,15742,14.0,53.0,2018-01-24,Schneider-Rasmussen,Sí,36.96362331660393,-2.648471803504183,15742,Flamenko,6.11,0.8,86.15,13.4,6,Sí,No,No,Sí,True
11095,15747,14.0,53.0,2018-10-14,Estrada LLC,Sí,36.75192675453031,-2.7273055419752192,15747,Pera,6.06,0.37,93.48,13.22,7,Sí,Sí,Sí,Sí,True
11096,15748,14.0,53.0,2018-03-03,Nguyen-Thompson,No,36.88917730914519,-2.6841563501166203,15748,Rebelión,7.7,0.3,94.83,12.64,9,Sí,Sí,No,Sí,True
11097,15749,14.0,53.0,2018-01-06,"Roberson, Hunter and Webb",No,36.81753658260208,-2.4067422563904053,15749,Liso,6.08,0.44,96.44,14.67,8,Sí,No,Sí,Sí,True
11098,15750,14.0,53.0,2018-11-21,Jones-Boyd,Sí,36.729796691324886,-2.7791506163679807,15750,Negro,6.97,0.55,94.02,14.38,6,Sí,No,Sí,Sí,True
11099,15752,14.0,53.0,2018-10-24,"Rodriguez, Montgomery and Valentine",No,37.10623438907314,-2.2488659027474305,15752,Corazon Casi,3.97,0.26,97.61,18.27,9,No,No,Sí,Sí,True
11100,15754,14.0,53.0,2018-01-23,"Roberson, Hunter and Webb",Sí,36.82084967728306,-2.7882270322774265,15754,Beef,5.56,0.41,96.86,12.37,10,Sí,No,No,Sí,True
11101,15755,14.0,53.0,2018-11-11,Lopez and Sons,Sí,36.792450720858206,-2.392644046476534,15755,Pera,6.4,0.37,94.67,14.48,7,Sí,Sí,Sí,Sí,True
11102,15756,14.0,53.0,2018-01-04,Schneider-Rasmussen,No,36.92147619949781,-2.5193924322129084,15756,Adora,7.87,0.8,88.21,12.03,8,Sí,No,No,Sí,True
11103,15757,14.0,53.0,2018-05-14,Jones-Boyd,No,36.9170888731616,-2.5931495771169,15757,San Marzano,3.61,0.3,95.9,14.37,11,Sí,Sí,No,Sí,True
11104,15758,14.0,53.0,2018-03-21,Jones-Boyd,Sí,37.12653335982028,-2.6161339799669414,15758,Cherry Pera,7.55,0.5,85.95,16.47,1,Sí,No,Sí,Sí,False
11105,15760,14.0,53.0,2018-04-09,"Roberson, Hunter and Webb",No,36.778992474673366,-2.554352049325349,15760,Larga Vida,5.44,0.47,95.82,11.41,7,Sí,No,Sí,Sí,False
11106,15762,14.0,53.0,2018-02-24,Jones-Boyd,No,37.07488658492718,-2.674750956077476,15762,Larga Vida,5.25,0.44,95.22,10.68,8,Sí,No,Sí,Sí,False
11107,15763,14.0,53.0,2018-05-06,"Rodriguez, Montgomery and Valentine",No,36.82803267033875,-2.423060451654537,15763,San Marzano,4.03,0.3,95.65,13.31,9,Sí,Sí,No,Sí,False
11108,15764,14.0,53.0,2018-01-27,"Rodriguez, Montgomery and Valentine",Sí,36.8479106277998,-2.6610115284382343,15764,Flamenko,6.72,0.8,85.36,13.01,7,Sí,No,No,Sí,True
11109,15765,14.0,53.0,2018-09-02,Schneider-Rasmussen,Sí,36.75602220554256,-2.245455657521256,15765,Rama,5.34,0.31,93.43,12.4,7,Sí,Sí,Sí,Sí,False
11110,15766,14.0,53.0,2018-01-24,"Rodriguez, Montgomery and Valentine",Sí,37.07429419547615,-2.7524222795857214,15766,Rosa,5.31,0.43,96.49,13.86,9,Sí,No,No,Sí,True
11111,15767,14.0,53.0,2018-05-08,Nguyen-Thompson,No,36.79100136429456,-2.3943434294271686,15767,Negro,6.84,0.48,94.57,14.4,6,Sí,No,Sí,Sí,True
11112,15768,14.0,53.0,2018-09-01,"Collins, Shields and Anthony",Sí,37.10433260155988,-2.271772776303988,15768,Pera,5.28,0.32,92.26,13.04,6,Sí,Sí,Sí,Sí,False
11113,15769,14.0,53.0,2018-12-20,"Murphy, Myers and Mitchell",Sí,36.94349655544606,-2.5395196007571923,15769,San Marzano,4.07,0.3,95.8,13.68,13,Sí,Sí,No,Sí,True
11114,15770,14.0,53.0,2018-03-20,Estrada LLC,No,36.72853221956935,-2.3753076783406977,15770,Cherry Pera,8.12,0.49,85.28,14.51,2,Sí,No,Sí,Sí,False
11115,15773,14.0,53.0,2018-10-02,Jones-Boyd,Sí,36.78671284781986,-2.5722485767471057,15773,Cherry Rama,7.12,0.9,83.76,8.36,1,Sí,No,Sí,Sí,False
11116,15775,14.0,53.0,2018-04-30,"Murphy, Myers and Mitchell",No,36.70898548178347,-2.3873673387788257,15775,Liso,6.16,0.36,96.74,12.38,8,Sí,No,Sí,Sí,True
11117,15776,14.0,53.0,2018-09-25,Lopez and Sons,Sí,36.951507378989135,-2.450609961290036,15776,Corazón de Buey,3.34,0.3,97.64,12.96,8,Sí,No,Sí,Sí,False
11118,15777,14.0,53.0,2018-10-23,"Collins, Shields and Anthony",No,37.09490209916502,-2.5061728446136446,15777,Cherry Redondo,7.46,0.66,87.79,10.93,1,Sí,No,Sí,Sí,False
11119,15778,14.0,53.0,2018-07-15,"Murphy, Myers and Mitchell",No,37.07884438191357,-2.2093864006252866,15778,Pera,5.63,0.34,93.81,12.31,6,Sí,Sí,Sí,Sí,False
11120,15779,14.0,53.0,2018-02-12,"Murphy, Myers and Mitchell",No,36.96409700163176,-2.7163334853959107,15779,Beef,5.45,0.45,96.54,13.14,9,Sí,No,No,Sí,True
11121,15780,14.0,53.0,2018-10-22,Schneider-Rasmussen,No,36.96566115478932,-2.3498763736756167,15780,Cherry Rama,8.02,0.92,88.3,9.65,2,Sí,No,Sí,Sí,False
11122,15781,14.0,53.0,2018-10-15,Estrada LLC,Sí,37.101240723385054,-2.405067363833821,15781,Cherry Rama,7.78,0.75,83.97,9.11,2,Sí,No,Sí,Sí,False
11123,15782,14.0,53.0,2018-04-04,Schneider-Rasmussen,Sí,37.09975992456036,-2.305401902694024,15782,Liso,6.02,0.48,96.7,14.29,10,Sí,No,Sí,Sí,True
11124,15783,14.0,53.0,2018-05-06,Lopez and Sons,Sí,36.97038807681688,-2.205360412539868,15783,Negro,6.25,0.41,94.66,14.89,6,Sí,No,Sí,Sí,True
11125,15784,14.0,53.0,2018-01-01,Nguyen-Thompson,No,37.17279475339213,-2.4973491940400643,15784,Corazon Casi,4.19,0.23,97.68,16.91,10,No,No,Sí,Sí,True
11126,15785,14.0,53.0,2018-02-13,Lopez and Sons,No,37.03270887207831,-2.6086586700250547,15785,Larga Vida,5.22,0.43,95.85,10.2,6,Sí,No,Sí,Sí,False
11127,15786,14.0,53.0,2018-05-03,Nguyen-Thompson,Sí,36.92897237781699,-2.357833547828432,15786,Rebelión,6.33,0.37,94.86,12.44,8,Sí,Sí,No,Sí,True
11128,15787,14.0,53.0,2018-03-23,"Murphy, Myers and Mitchell",No,37.03748103886624,-2.380981126324037,15787,Pera,6.35,0.4,92.87,12.38,7,Sí,Sí,Sí,Sí,True
11129,15788,14.0,53.0,2018-07-07,Schneider-Rasmussen,No,37.10699234632796,-2.380196497352055,15788,Rebelión,6.84,0.33,94.15,14.98,8,Sí,Sí,No,Sí,True
11130,15789,14.0,53.0,2018-05-17,"Collins, Shields and Anthony",Sí,37.02406874236698,-2.3234206830902737,15789,Cherry Redondo,7.44,0.64,86.26,10.98,1,Sí,No,Sí,Sí,False
11131,15790,14.0,53.0,2018-02-23,Strickland-Rose,No,37.09373164462001,-2.3194802416096234,15790,Cherry Rama,6.97,0.85,87.44,8.73,2,Sí,No,Sí,Sí,False
11132,15791,11.0,63.0,2018-12-02,Jones-Boyd,No,37.121836031011256,-2.711112550210782,15791,Corazón de Buey,3.44,0.3,97.67,12.82,11,Sí,No,Sí,Sí,False
11133,15793,11.0,63.0,2018-04-22,Nguyen-Thompson,Sí,37.04169811623305,-2.766603952300166,15793,Flamenko,6.88,0.8,88.73,13.94,6,Sí,No,No,Sí,True
11134,15796,11.0,63.0,2018-01-28,Jones-Boyd,No,37.17088195130852,-2.798736010100196,15796,Beef,5.5,0.41,96.56,12.16,10,Sí,No,No,Sí,True
11135,15797,11.0,63.0,2018-12-19,"Collins, Shields and Anthony",No,37.17849771319919,-2.377852630644795,15797,Cherry Pera,7.7,0.47,87.08,17.16,1,Sí,No,Sí,Sí,False
11136,15798,11.0,63.0,2018-05-18,"Rodriguez, Montgomery and Valentine",No,37.12072942267545,-2.497016267889295,15798,Cherry Pera,8.83,0.48,87.11,14.13,1,Sí,No,Sí,Sí,False
11137,15799,11.0,63.0,2018-10-17,Schneider-Rasmussen,No,37.14070046793042,-2.254603513544187,15799,Rama,5.02,0.32,94.7,12.12,6,Sí,Sí,Sí,Sí,False
11138,15800,11.0,63.0,2018-12-29,Lopez and Sons,Sí,36.70465947574407,-2.553628277770526,15800,Cherry Redondo,7.33,0.67,86.33,11.21,2,Sí,No,Sí,Sí,False
11139,15801,11.0,63.0,2018-11-27,"Collins, Shields and Anthony",No,36.82409156692421,-2.6931248695422987,15801,Corazon Casi,3.84,0.29,97.54,15.37,8,No,No,Sí,Sí,True
11140,15802,11.0,63.0,2018-02-13,"Rodriguez, Montgomery and Valentine",No,36.976365606415214,-2.4867285167581543,15802,Liso,6.45,0.49,96.66,15.05,9,Sí,No,Sí,Sí,True
11141,15803,11.0,63.0,2018-03-30,Estrada LLC,No,36.80336555523397,-2.202674769363884,15803,Beef,5.31,0.45,96.31,13.05,10,Sí,No,No,Sí,True
11142,15804,11.0,63.0,2018-10-23,"Collins, Shields and Anthony",No,37.07915193280939,-2.666839206746707,15804,Negro,6.49,0.49,94.28,13.42,7,Sí,No,Sí,Sí,True
11143,15805,11.0,63.0,2018-09-15,Strickland-Rose,Sí,36.82405651962995,-2.238191274459214,15805,Negro,6.27,0.42,94.83,14.52,7,Sí,No,Sí,Sí,True
11144,15806,11.0,63.0,2018-04-08,"Rodriguez, Montgomery and Valentine",No,36.83843561044758,-2.524460077856607,15806,Raf,8.27,0.6,92.98,13.56,8,Sí,No,Sí,Sí,True
11145,15807,11.0,63.0,2018-08-03,Strickland-Rose,No,36.90330317481178,-2.6769445245585115,15807,Pera,6.4,0.3,92.66,13.83,7,Sí,Sí,Sí,Sí,True
11146,15808,11.0,63.0,2018-09-19,Estrada LLC,No,36.73086437546152,-2.2001991728212675,15808,Cherry Rama,8.1,0.9,84.05,9.24,1,Sí,No,Sí,Sí,False
11147,15809,11.0,63.0,2018-09-06,Jones-Boyd,No,36.8165927365771,-2.4642260631322674,15809,Cherry Rama,7.68,0.96,85.47,9.43,2,Sí,No,Sí,Sí,False
11148,15810,11.0,63.0,2018-01-20,"Collins, Shields and Anthony",Sí,36.93557293448556,-2.6904287314766715,15810,Corazon Casi,3.9,0.28,97.72,17.77,8,No,No,Sí,Sí,True
11149,15812,11.0,63.0,2018-01-06,"Murphy, Myers and Mitchell",Sí,37.04806873573304,-2.711408365678688,15812,Negro,6.34,0.46,94.65,12.32,7,Sí,No,Sí,Sí,True
11150,15813,11.0,63.0,2018-01-17,Nguyen-Thompson,No,36.95283090871767,-2.564707276821454,15813,Cherry Pera,7.24,0.51,85.85,15.71,1,Sí,No,Sí,Sí,False
11151,15814,11.0,63.0,2018-01-05,"Roberson, Hunter and Webb",No,36.80457569082058,-2.6626935391113937,15814,Flamenko,6.42,0.8,87.69,12.25,5,Sí,No,No,Sí,False
11152,15815,11.0,63.0,2018-03-11,"Collins, Shields and Anthony",No,36.91458207618264,-2.790681748326272,15815,San Marzano,3.98,0.3,95.81,12.86,8,Sí,Sí,No,Sí,False
11153,15816,11.0,63.0,2018-05-23,Lopez and Sons,Sí,36.96001997391852,-2.7439437473045523,15816,Cherry Pera,7.62,0.53,88.2,14.45,1,Sí,No,Sí,Sí,False
11154,15819,11.0,63.0,2018-02-04,"Rodriguez, Montgomery and Valentine",Sí,37.00357487694332,-2.34627709139987,15819,Rosa,5.26,0.43,96.46,14.82,8,Sí,No,No,Sí,True
11155,15820,11.0,63.0,2018-02-20,Nguyen-Thompson,No,37.13695980480889,-2.496570928471183,15820,Liso,6.28,0.44,96.13,14.69,10,Sí,No,Sí,Sí,True
11156,15821,11.0,63.0,2018-03-18,Estrada LLC,No,37.095181144165686,-2.7887314016136493,15821,Beef,5.38,0.42,96.38,14.78,11,Sí,No,No,Sí,True
11157,15822,11.0,63.0,2018-08-10,Strickland-Rose,Sí,36.77737172718146,-2.669301486216748,15822,Rama,5.21,0.32,93.6,12.02,6,Sí,Sí,Sí,Sí,False
11158,15823,11.0,63.0,2018-11-01,Schneider-Rasmussen,No,37.0405435492932,-2.786429490519743,15823,Cherry Pera,7.64,0.48,85.26,14.17,3,Sí,No,Sí,Sí,False
11159,15824,11.0,63.0,2018-03-25,Strickland-Rose,No,37.02992397361212,-2.432906228155288,15824,Cherry Pera,7.53,0.49,87.82,15.9,3,Sí,No,Sí,Sí,True
11160,15826,11.0,63.0,2018-12-23,"Murphy, Myers and Mitchell",No,36.753322651257264,-2.4751090177467594,15826,Rebelión,6.78,0.37,94.29,12.14,7,Sí,Sí,No,Sí,True
11161,15827,11.0,63.0,2018-03-24,"Murphy, Myers and Mitchell",No,37.03542008870886,-2.527199942171577,15827,Rama,5.32,0.34,93.46,13.02,8,Sí,Sí,Sí,Sí,True
11162,15829,11.0,63.0,2018-12-01,Jones-Boyd,Sí,37.07355133612573,-2.234605498037296,15829,Larga Vida,5.49,0.44,95.23,10.7,8,Sí,No,Sí,Sí,False
11163,15830,11.0,63.0,2018-11-30,Estrada LLC,No,36.93722341003193,-2.5261652653122253,15830,Corazón de Buey,3.0,0.3,97.72,12.94,8,Sí,No,Sí,Sí,False
11164,15831,11.0,63.0,2018-11-21,"Murphy, Myers and Mitchell",No,36.771194208179786,-2.633589775433637,15831,Larga Vida,5.08,0.48,95.63,10.03,7,Sí,No,Sí,Sí,False
11165,15832,11.0,63.0,2018-03-28,Lopez and Sons,No,36.75128650759245,-2.548568407633679,15832,Liso,6.45,0.42,96.88,13.25,10,Sí,No,Sí,Sí,True
11166,15834,11.0,63.0,2018-12-15,Jones-Boyd,Sí,37.11417541377514,-2.554431190905321,15834,Rosa,5.06,0.41,96.94,12.93,9,Sí,No,No,Sí,True
11167,15836,11.0,63.0,2018-05-23,Estrada LLC,No,37.00253896608206,-2.287592755056694,15836,Cherry Redondo,7.4,0.69,87.53,11.23,1,Sí,No,Sí,Sí,False
11168,15837,11.0,63.0,2018-06-07,Nguyen-Thompson,Sí,37.18514569251257,-2.2641105105711703,15837,Pera,5.39,0.31,93.96,12.97,6,Sí,Sí,Sí,Sí,True
11169,15838,11.0,63.0,2018-01-20,Estrada LLC,Sí,36.77348965094675,-2.367867319112655,15838,Corazón de Buey,2.65,0.3,97.7,12.27,8,Sí,No,Sí,Sí,False
11170,15839,11.0,63.0,2018-04-17,"Rodriguez, Montgomery and Valentine",No,36.93490346661199,-2.518761693061478,15839,Liso,6.23,0.45,96.02,12.54,9,Sí,No,Sí,Sí,True
11171,15840,11.0,63.0,2018-04-26,Strickland-Rose,Sí,36.987497123049664,-2.371132698230398,15840,Cherry Redondo,7.42,0.65,87.35,10.94,2,Sí,No,Sí,Sí,False
11172,15841,11.0,63.0,2018-04-19,Estrada LLC,No,36.825475489156425,-2.543896158876896,15841,Flamenko,6.8,0.8,85.04,13.2,7,Sí,No,No,Sí,True
11173,15842,11.0,63.0,2018-01-02,"Collins, Shields and Anthony",No,36.82195452061199,-2.786678498644468,15842,Rama,5.49,0.34,94.95,12.22,8,Sí,Sí,Sí,Sí,True
11174,15843,11.0,63.0,2018-01-30,"Rodriguez, Montgomery and Valentine",No,36.974047910779056,-2.3772824686870724,15843,Rosa,5.54,0.42,96.63,14.24,10,Sí,No,No,Sí,True
11175,15844,11.0,63.0,2018-02-15,Schneider-Rasmussen,No,37.10097221477211,-2.219349099981086,15844,Negro,6.62,0.47,94.34,13.01,6,Sí,No,Sí,Sí,True
11176,15845,11.0,63.0,2018-09-08,Schneider-Rasmussen,Sí,36.78081730541087,-2.682441552892071,15845,Negro,6.12,0.46,94.82,14.78,7,Sí,No,Sí,Sí,True
11177,15846,11.0,63.0,2018-12-07,"Murphy, Myers and Mitchell",No,36.72001173397985,-2.2748042873967584,15846,Corazon Casi,3.99,0.22,97.02,17.23,8,No,No,Sí,Sí,True
11178,15847,11.0,63.0,2018-02-15,"Murphy, Myers and Mitchell",No,36.88269520205569,-2.487315161488122,15847,Raf,8.61,0.61,92.94,12.55,7,Sí,No,Sí,Sí,True
11179,15850,11.0,63.0,2018-01-10,"Murphy, Myers and Mitchell",No,36.80501435696839,-2.728096948471616,15850,Cherry Rama,7.85,0.82,85.46,7.91,3,Sí,No,Sí,Sí,False
11180,15852,11.0,63.0,2018-12-17,Strickland-Rose,No,37.17851936353237,-2.208548531453133,15852,Raf,7.96,0.73,93.44,12.9,8,Sí,No,Sí,Sí,True
11181,15853,11.0,63.0,2018-02-05,Lopez and Sons,No,36.927266042201616,-2.413572118468779,15853,Larga Vida,5.05,0.45,95.32,11.81,6,Sí,No,Sí,Sí,False
11182,15855,11.0,63.0,2018-12-17,Lopez and Sons,No,36.72338219945886,-2.5938144466320057,15855,San Marzano,3.8,0.3,95.77,13.87,11,Sí,Sí,No,Sí,True
11183,15857,11.0,63.0,2018-03-11,Lopez and Sons,No,36.97910701121939,-2.521759414498002,15857,Cherry Pera,7.13,0.51,84.39,18.72,3,Sí,No,Sí,Sí,True
11184,15859,11.0,63.0,2018-03-25,Jones-Boyd,No,36.906068548855885,-2.5702794449505166,15859,Rosa,5.07,0.44,96.75,12.83,10,Sí,No,No,Sí,True
11185,15862,11.0,63.0,2018-12-13,Strickland-Rose,No,37.04489265502615,-2.2480941202176576,15862,Cherry Redondo,6.88,0.6,86.09,10.71,2,Sí,No,Sí,Sí,False
11186,15863,11.0,63.0,2018-02-17,Estrada LLC,No,37.045268493249466,-2.514574392709596,15863,Cherry Redondo,7.5,0.67,86.79,10.83,2,Sí,No,Sí,Sí,False
11187,15865,11.0,63.0,2018-11-08,Nguyen-Thompson,No,37.10041929913414,-2.7551329346333406,15865,Negro,6.13,0.55,94.71,12.42,6,Sí,No,Sí,Sí,True
11188,15866,11.0,63.0,2018-04-16,"Roberson, Hunter and Webb",No,37.16252834702572,-2.556950371420771,15866,Adora,8.7,0.8,89.34,14.5,7,Sí,No,No,Sí,True
11189,15869,11.0,63.0,2018-05-02,Lopez and Sons,No,37.00202637881882,-2.793381402739983,15869,Rama,5.31,0.34,93.03,13.01,7,Sí,Sí,Sí,Sí,True
11190,15870,11.0,63.0,2018-12-20,"Rodriguez, Montgomery and Valentine",Sí,37.032055116232286,-2.421751128325676,15870,Rebelión,6.26,0.4,94.35,13.04,9,Sí,Sí,No,Sí,True
11191,15872,11.0,63.0,2018-02-28,Strickland-Rose,No,37.16180055062421,-2.2669131015541657,15872,San Marzano,3.85,0.3,95.59,13.29,10,Sí,Sí,No,Sí,False
11192,15873,11.0,63.0,2018-02-16,Nguyen-Thompson,No,36.904910741152165,-2.426969183257164,15873,Corazón de Buey,2.72,0.3,97.69,12.45,8,Sí,No,Sí,Sí,False
11193,15876,11.0,64.0,2018-04-10,Strickland-Rose,Sí,37.01470963784666,-2.5561089699968456,15876,Adora,8.76,0.8,89.68,12.07,7,Sí,No,No,Sí,True
11194,15877,11.0,64.0,2018-01-17,Schneider-Rasmussen,Sí,37.12649890144949,-2.5147617765391286,15877,San Marzano,3.81,0.3,95.94,13.55,13,Sí,Sí,No,Sí,True
11195,15883,11.0,64.0,2018-01-07,Strickland-Rose,Sí,36.70242791825702,-2.3544918082568733,15883,Pera,6.05,0.39,93.26,12.09,6,Sí,Sí,Sí,Sí,False
11196,15884,11.0,64.0,2018-11-26,Strickland-Rose,No,36.91970459791015,-2.663081862221662,15884,Corazón de Buey,3.34,0.3,97.67,12.12,10,Sí,No,Sí,Sí,False
11197,15885,11.0,64.0,2018-10-18,"Roberson, Hunter and Webb",No,37.11732425085791,-2.3435120040880246,15885,Cherry Redondo,7.38,0.67,87.04,11.24,1,Sí,No,Sí,Sí,False
11198,15886,11.0,64.0,2018-03-19,Estrada LLC,No,36.77716504762585,-2.433971475563123,15886,Cherry Pera,8.15,0.54,88.59,16.42,3,Sí,No,Sí,Sí,True
11199,15889,11.0,64.0,2018-02-14,"Collins, Shields and Anthony",No,36.8843936919651,-2.574414105578946,15889,Cherry Redondo,7.02,0.66,87.41,10.8,1,Sí,No,Sí,Sí,False
11200,15891,11.0,64.0,2018-03-10,Lopez and Sons,No,37.04333349793704,-2.598644763138472,15891,Negro,6.27,0.56,94.24,14.12,7,Sí,No,Sí,Sí,True
11201,15894,11.0,64.0,2018-04-26,Nguyen-Thompson,Sí,36.704284883242494,-2.688645651809409,15894,Liso,6.26,0.5,96.93,12.54,8,Sí,No,Sí,Sí,True
11202,15896,11.0,64.0,2018-03-27,"Murphy, Myers and Mitchell",No,37.131375730359125,-2.508613813592093,15896,Pera,6.36,0.32,94.27,13.94,7,Sí,Sí,Sí,Sí,True
11203,15897,11.0,64.0,2018-01-20,Nguyen-Thompson,No,36.717197078631365,-2.7048482468106974,15897,Adora,9.66,0.8,88.94,14.45,5,Sí,No,No,Sí,True
11204,15898,11.0,64.0,2018-01-15,"Roberson, Hunter and Webb",No,37.12961584360707,-2.430308425590207,15898,Rosa,5.45,0.43,96.08,12.11,10,Sí,No,No,Sí,True
11205,15899,11.0,64.0,2018-04-19,Estrada LLC,Sí,36.77153149385924,-2.4850349121254123,15899,Corazón de Buey,2.64,0.3,97.6,12.13,11,Sí,No,Sí,Sí,False
11206,15901,11.0,64.0,2018-09-05,"Rodriguez, Montgomery and Valentine",No,37.07225320416137,-2.616312794028576,15901,Cherry Rama,7.68,0.84,81.04,8.66,3,Sí,No,Sí,Sí,False
11207,15902,11.0,64.0,2018-01-27,Estrada LLC,Sí,36.81741962160946,-2.391983705451549,15902,Cherry Redondo,7.41,0.63,86.55,11.1,1,Sí,No,Sí,Sí,False
11208,15903,11.0,64.0,2018-03-29,"Rodriguez, Montgomery and Valentine",No,37.17885557031808,-2.6641946994672323,15903,Cherry Pera,7.53,0.5,86.92,18.34,2,Sí,No,Sí,Sí,True
11209,15904,11.0,64.0,2018-06-15,"Collins, Shields and Anthony",No,36.90422384737608,-2.4656477458708945,15904,San Marzano,3.62,0.3,95.76,12.71,8,Sí,Sí,No,Sí,False
11210,15905,11.0,64.0,2018-11-12,Jones-Boyd,No,36.98911489676522,-2.7832995657698523,15905,Rama,5.1,0.31,94.14,13.98,8,Sí,Sí,Sí,Sí,True
11211,15906,11.0,64.0,2018-04-09,"Murphy, Myers and Mitchell",No,37.07876917506376,-2.241119980456653,15906,Larga Vida,5.38,0.48,95.27,11.3,9,Sí,No,Sí,Sí,False
11212,15907,11.0,64.0,2018-05-08,Jones-Boyd,Sí,36.85857050653382,-2.5811468806907487,15907,Beef,5.1,0.42,96.61,13.08,10,Sí,No,No,Sí,True
11213,15908,11.0,64.0,2018-09-22,Strickland-Rose,No,37.17207675455895,-2.233362847816453,15908,Pera,6.16,0.36,93.3,12.18,7,Sí,Sí,Sí,Sí,True
11214,15909,11.0,64.0,2018-10-25,"Roberson, Hunter and Webb",Sí,37.15325170261448,-2.6642193942194266,15909,Cherry Rama,7.4,0.89,82.33,8.3,1,Sí,No,Sí,Sí,False
